,kamar_mandi,kamar,lb,lt,tipe_property,price,sertifikat,deskripsi,lokasi,ada_garasi,pool,taman,electricity,floors_total,gym
273,2.0,4.0,50.0,32.0,lainnya,700000000.0,0,"tersedia 2 unit

- harga 775 jt & 725 jt. diskon 25 juta untuk pembayaran lunas 90%
- harga termasuk notaris & balik nama.
- pengerjaan paling lambat 6 bulan",Johar Baru,1,0,0,,2.0,0
274,2.0,4.0,36.0,18.0,Rumah,520000000.0,1,"di jual !!
rumah cluster murah minimalis - rawaselatan 7
luas tanah : 18 m2  s/d 40 m2
luas bangunan : 35 m2  s/d  71 m2
price start : rp 485 juta
legal document : shm
payment : kpr & cash bertahap
booking fee : rp 10 juta",Johar Baru,1,0,0,,2.0,0
275,2.0,3.0,31.0,16.0,Rumah,360000000.0,0,"""rumah cluster modern - pangkalan asem rawa tengah""
jl. rawa tengah pangkalan asem
cluster rawa tengah tempat tinggal nyaman/investasi terbaik dengan lokasi yang sangat strategis & nyaman di tengah kota pusat jakarta.
rumah 2 lantai dengan new design minimalis,elegan & modern
luas tanah : 16 m2 - 25 m2
luas bangunan : 31 m2 - 43 m2",Johar Baru,1,0,0,,2.0,0
276,2.0,4.0,54.0,27.0,Rumah,680000000.0,0,"dijual rumah minimalis 2 lantai cempaka putih barat
rumah minimalis elegan 2 lantai dengan konsep townhouse dan disign menarik serta dengan material yang berkualitas.
lokasi sangat strategis di jakarta pusat dekat dengan area bisnis dan. perkantoran.akses transfortasi sangat mudah dilalui angkutan umum.
pilihan yg tepat untuk rumah tinggal dipusat kota jakarta dengan harga yang terjangkau.atau bisa juga sebagai infestasi anda dimasa yang akan datang.",Johar Baru,1,0,0,,2.0,0
277,2.0,4.0,50.0,25.0,lainnya,795000000.0,0,"melia onasis townhouse / jakarta pusat

cluster 'mandala, johar baru - jakarta pusat
'interior design
minimalis, elegan dan modern [tampak mewah]",Johar Baru,1,0,0,,2.0,0
278,2.0,4.0,50.0,25.0,lainnya,795000000.0,0,"promo discoun awal tahun !!

dapatkan promo discount awal tahun hanya di cluster mandala johar baru !!!

waktu promo terbatas",Johar Baru,1,0,0,,2.0,0
279,2.0,4.0,32.0,22.0,Rumah,575000000.0,0,"rumah murah minimalis lokasi strategis pinggir jalan, aman tidak banjir
cluster rwa tengah pangk.asem jakpus
silahkan tanya""/ lihat""/ survey lokasi dulu smoga bisa cocok/jodoh
*lokasi & akses strategis*:
- 3mnit halte busway pangk.asem cmp pth",Johar Baru,1,0,0,,2.0,0
280,3.0,4.0,85.0,24.0,lainnya,940000000.0,1,"tersedia 7 unit dari 10 unit, dengan kisaran harga 940 juta - 1.140 juta

- lebar bangunan 4m
- 3.5 lantai
- shm",Johar Baru,1,0,0,,4.0,0
281,2.0,4.0,42.0,21.0,Rumah,680000000.0,0,"rumah minimalis modern strategis konsep rumah apartemen johar, jakpus
*lokasi dan akses strategis*:
- 5menit ke 3 halte busway cikini,cmp putih
- 5mnit stasiun sentiong&krmat salemba
- 10menit ke stasiun cikini/psr senen",Johar Baru,1,0,0,,2.0,0
282,2.0,4.0,37.0,19.0,Rumah,520000000.0,0,"rumah murah minimalis modern strategis cluster rasela johar jakpus
silahkan tanya""/ lihat""/ survey lokasi dulu boleh siapa tau cocok/jodoh
*lokasi & akses strategis*:
- dekat halte busway kenari/stasiun cikini
- dekat stasiun kramat/sntiong/pssenen",Johar Baru,1,0,0,,2.0,0
283,2.0,4.0,31.0,16.0,Rumah,360000000.0,0,"rumah indent di jantung kota dengan suasana yg sangat nyaman dan menarik dengan kualitas bangunan terbaik
  cluster rawa tengah adalah perumahan cantik dengan bangunan 2 lt
  spesifikasi bangunan",Johar Baru,1,0,0,,2.0,0
284,2.0,4.0,36.0,18.0,Rumah,498000000.0,0,"terima kasih atas kepercayaan para client yg tlah banyak membeli dan mempercayakan kebutuhan & investasi rumahnya melalui firman.
saya bangga dapat terus melayani anda.

di jual !!",Johar Baru,1,0,0,,2.0,0
285,2.0,4.0,32.0,17.0,Rumah,398000000.0,0,"rumah murah minimalis lokasi strategis
cluster rwa tengah pangk.asem jakpus
silahkan tanya""/ lihat""/ survey lokasi dulu smoga bisa cocok/jodoh
*lokasi & akses strategis*:
- 3mnit halte busway pangk.asem cmp pth",Johar Baru,1,0,0,,2.0,0
286,3.0,7.0,102.0,242.0,Rumah,3200000000.0,1,"rumah murah hitung tanah lokasi ternyaman johar baru dekat rutan salemba.

sangat cocok untuk hunian, rumah kos atau flipper/investor properti.

spesifikasi:
lt 242m2
(l 12m x p 20m)
lb 102m2
shm
5 kt
2 km
listrik 3300
air pam
carport 2 mobil
jalan 2 mobil

keunggulan:
1. lingkungan nyaman dan bebas banjir
2. akses mudah serta lokasi sangat strategis
3. tanah luas harga miring

harga nego",Johar Baru,1,0,0,,2.0,0
287,4.0,9.0,400.0,400.0,lainnya,9500000000.0,0,"strategis
akses cepat kemana mana
didepan jalan bisa 2 mobil
akses jalan 24 jam
0 km ke stasiun ka",Johar Baru,1,0,0,,2.0,0
291,4.0,6.0,200.0,300.0,Rumah,3400000000.0,0,"lokasi dan akses dekat ke pusat bisnis dan usaha, tidak jauh dari salemba, percetakan negara raya, pramuka raya
dekat dengan pasar, rumah sakit, sekolah dan kampus
cocok untuk kost, usaha, murah ..",Johar Baru,1,0,0,,2.0,0
299,3.0,3.0,140.0,60.0,Rumah,1250000000.0,1,"dijual murah rumah di batu tulis, kebon kelapa, gambir, jakarta pusat. uk tnh. 4x15 m bangunan 2,5 lt 2 kmr, 2 km ajb proses shgb harga rp.1,25 m nego info helen .",Gambir,1,0,0,,2.0,0
300,2.0,5.0,160.0,90.0,Rumah,1150000000.0,1,"kondisi rumah strategis lingkungan aman dan nyaman fasilitas sarana dan prasarana yang memadai,lt.90,lb.160,kt.4,km.1,hrg 1,15 m nego,hgb,1300w.",Gambir,1,0,0,,2.0,0
301,2.0,3.0,32.0,78.0,Rumah,950000000.0,0,"dijual rumah tua harga njop di petojo utara, gambir jakarta pusat
lt. 78 m2
lb. +/- 32 m2
2 lantai
kamar tidur 2",Gambir,1,0,0,,2.0,0
302,2.0,3.0,135.0,135.0,lainnya,2000000000.0,0,"bangunan sdh hancur
jual.tanah saja",Gambir,1,0,0,,2.0,0
303,3.0,4.0,,168.0,lainnya,4300000000.0,0,"lt 11,2x15m
kmr tidur 3
kmr mandi 2
listrik 1300w
air pam",Gambir,1,0,0,,2.0,0
304,3.0,4.0,120.0,60.0,lainnya,1900000000.0,0,"alamat : jl. sangihe dalam
l. tanah : 60 m2 (4 x 15)
l. bangunan : 120 m2
tingkat : 2.5 lantai
hadap : barat",Gambir,1,0,0,,2.0,0
305,2.0,5.0,75.0,75.0,Rumah,950000000.0,1,"rumah dijual 2 lantai sangat strategis di jl. batu 3 no. 12 gambir jakarta pusat. lokasi sangat strategis dan bebas banjir di ring 1 dekat istana kepresidenan, cocok untuk dibuat kost2an atau usaha lainnya.

rumah sangat istimewa, sertifikat ajb saja, namun sudah masuk dalam program pak jokowi dalam pembagian sertifikat dari negara. terletak di jantung kota jakarta dan distrik tersibuk, properti ini sangat direkomendasikan karena area ini berada di dalam area lingkaran 1 istana merdeka, juga mengakses properti ini dari jl. medan merdeka timur yang merupakan salah satu dari beberapa kantor kementerian utama. jarak jalan kaki ke stasiun kereta api monas (monumen nasional) & gambir dalam 10 - 15 menit. galeri national dan kementerian kelautan berada dalam jarak berjalan kaki dalam waktu 7 menit.",Gambir,1,0,0,,2.0,0
306,4.0,5.0,210.0,189.0,Rumah,3750000000.0,0,"rumah jual hook petojo enclekﾠbagus,terawat,rapi tidak perlu perbaikan
tinggal huni
ﾠ
luas tanah : 13,5mx14,5m = 189m2
luas bangunan : 210m2",Gambir,1,0,0,,2.0,0
307,4.0,5.0,,374.0,Rumah,6500000000.0,1,"dijual rumah tua hitung tanah di petojo sabangan kel petojo selatan kec gambir jakarta pusat.
dokumen shm
luas tanah 374
harga 6.5m",Gambir,1,0,0,,2.0,0
308,5.0,7.0,474.0,424.0,Rumah,20000000000.0,0,"dijual rumah di jln kesehatan petojo selatan gambir jakarta pusat
luas tanah : 424 m2
luas bangunan : 474 m2
kt : 6
km : 4",Gambir,1,0,0,,2.0,0
309,3.0,6.0,170.0,168.0,Rumah,4700000000.0,0,"dijual cepat, penjual lagi bu ,
rumah hook, dibelakang itc roxy mas.
cocok untuk kost2an
bisa untuk home industry
dijual hrg dibawah pasaran...",Gambir,1,0,0,,2.0,0
310,6.0,5.0,478.0,10000.0,Apartemen,29500000000.0,0,"the mews exclusive townhouse at the stature, konsep stature modern contemporer. hubungi daniel -

luas area 1 ha, 3 tower.
apartemen 32 lantai terdiri 87 unit dilengkapi double private lift with balkon.
dipasarkan,",Gambir,1,0,0,,2.0,0
311,3.0,5.0,120.0,60.0,Rumah,2100000000.0,0,"yang mau punya rumah di gambir jakarta pusat, cocok nih menjadi pilihan, rumah 2 lantai, lt : 60 lb : 120, hadap barat, harga nego sampe jadi",Gambir,1,0,0,,2.0,0
312,41.0,41.0,400.0,277.0,lainnya,4500000000.0,1,"zona c1 [ campuran : komersil + hunian ]
kondisi apa adanya [ bangunan kondisi 60-70% ]
legalitas lengkap [ shm+imb+pbb ]
pondasi borfile [ bukan cakar ayam ]
njop total 2020 : 4m
dekat stasiun gambir",Gambir,1,0,0,,4.0,0
313,5.0,19.0,214.0,166.0,lainnya,4800000000.0,0,"di jual kosan di belakang itc roxy mas, jakarta pusat.

cideng jakarta pusat

18 kamar kost + kamar mandi dalam (hanya mandi, lantai 1 dan 2)",Gambir,1,0,0,,4.0,0
314,4.0,6.0,450.0,619.0,Rumah,10000000000.0,1,"rumah bu siap huni harga dibawah njop didaerah gambir jakarta pusat
jual rumah
jalan gambir jakpus
lt 619 
lb 450
kt 5 
km 3
dimensi -
njop 2019 (rp 12 m)
rp 13,000,000,000
rp 10,000,000,000 (nego)
shm
hadap timur",Gambir,1,0,0,,1.0,0
315,2.0,4.0,88.0,44.0,Rumah,635000000.0,1,"rumah siap huni di jl.batu ceper, kel.kebun kelapa, kec.gambir, jakarta pusat.
lt : 44 m2
lb : 88 m2
ukuran tanah 3.5m x 13m
hak : shgb s.d. 2048",Gambir,1,0,0,,1.0,0
316,3.0,4.0,150.0,203.0,Rumah,5795000000.0,0,"rumah dijual dengan harga bawah pasaran!!

lokasi strategis dekat dengan :
- istana merdeka
- kantor walikota jakarta pusat",Gambir,1,0,0,,1.0,0
317,5.0,4.0,321.0,120.0,Rumah,3950000000.0,0,"dijual rumah 2 unit rumah baru , bagus , mewah , dan nyaman
jl petojo selatan
lt : 100 m2 , lb : 285 m2
dan
lt : 120 m2 , lb : 321 m2
3 setengah lantai
3 + 1 kamar tidur
4 kamar mandi
full ac
semi furnish
parking lot
full ac
harga : 3.850.000.000
harga : 3.950.000.000",Gambir,1,0,0,,3.0,0
318,3.0,3.0,85.0,95.0,Rumah,1700000000.0,0,"rumah di lokasi strategis jl. kebon jahe 2 gambir - 0033-tat
• l. tanah : 95 m2 (5.75 x 16.5)
• l. bangunan : 85 m2
• tingkat : 1 lantai
• hadap : selatan",Gambir,1,0,0,,1.0,0
319,4.0,5.0,320.0,204.0,Rumah,7500000000.0,1,"dijual cepat rumah cantik,mewah,dan terawat lokasi di cideng-ogan
lingkungan tenang nyaman, strategis sangat dekat ke tanah abang
spesifikasi :
- lt 204 / lb 320
- lm 10
- hadap tenggara
- bentuk tanah persegi panjang
- kt 4+1
- km 3+1
- dapur 1
- ruang makan 1
- ruang tamu 1
- ruang keluarga 2
- carport 2
- garasi 1
- beranda 1
- material lantai ht
- air pam palyja
- listrik 4400
- biaya keamanan ada
- cctv
- semi furnished (tv, sofa, meja makan, kulkas, mesin cuci, dispenser, lampu hias, kaca hias, dan kitchen set)
- sertifikat hak milik",Gambir,1,0,0,,2.0,0
320,3.0,4.0,210.0,150.0,Rumah,5150000000.0,0,"dijual rumah di kebon jahe, dekat dari monas, jakarta pusat

alamat : jl. abdul muis, kebon jahe, gambir, jakarta pusat 10160

luas tanah : 150 m2",Gambir,1,0,0,,2.0,0
322,3.0,3.0,2.0,50.0,Rumah,1100000000.0,1,"misi gan dijual rumah murah dengan spec :

- pam,pln
- shm,imb & pbb surat2 lengkap aman
- kamar 2 ,",Gambir,1,0,0,,2.0,0
323,5.0,7.0,198.0,135.0,lainnya,4600000000.0,0,"alamat : jl. duri a 6
l. tanah : 135 m2 (8.5 x 16)
l. bangunan : 198 m2
tingkat : 2.5 lantai
hadap : timur",Gambir,1,0,0,,2.0,0
324,4.0,7.0,350.0,350.0,Rumah,9000000000.0,0,"sore bu putri bisa tlg postingin rumah di petojo enclek lt 350m2 lb 350m2.huruf l.6kt
3kmd.1kt pembantu 1kmd pembantu.dapur bersih dapur kotor.harga rp.9m.nego",Gambir,1,0,0,,2.0,0
325,25.0,42.0,200.0,104.0,Rumah,8800000000.0,1,"spesifikasi rumah kost pecenongan i
sertifikat : shm, imb, pbb
luas tanah : 104m2
luas bangunan : 200m2
lantai : 2 lantai
kamar tidur : 23+1
kamar mandi dalam : 2
kamar mandi luar : 4
air conditioner : 18
tv : 5
gudang : 1
air : tanah
torrent : 2
jet pump : 2
listrik meteran : 1
listrik token kamar : 19
cctv : 4 titik
tempat jemuran : 1
internet : ya
parkir motor : ya",Gambir,1,0,0,,2.0,0
326,25.0,42.0,,255.0,Rumah,7800000000.0,0,"dijual rumah tua hitung tanah di pusat kota jakarta. cocok dibuat rumah tinggal ataupun untuk kos-kosan.
luas tanah 255m².
hadap. hoek selatan barat
harga 7.8m
selling point
○5 menit harmoni
○5 menit cideng
○10 menit jln mh. thamrin
○10 menit monumen nasional",Gambir,1,0,0,,2.0,0
327,3.0,4.0,150.0,150.0,lainnya,5500000000.0,1,"di jual rmh jln batu tulis
p= 25x lebar = 6
luas t= 150m
2.5 lt
hgb
rmh tua
listrik 3500 watt
jetpam
hoek",Gambir,1,0,0,,2.0,0
328,3.0,4.0,,477.0,Rumah,10000000000.0,1,"dijual rumah hitung tanah di jl kesehatan kel petojo selatan kec gambir jakarta pusat. lingkungan nyaman dan aman
dokumen shm
luas tanah 477m²
harga 10m",Gambir,1,0,0,,2.0,0
329,4.0,3.0,255.0,105.0,Rumah,2600000000.0,0,"*dijual rumah semi ruko di petojo, gambir, jakarta pusat
(kode rmrg66)*
  lt 105(5x21)m2
lb 255m2",Gambir,1,0,0,,3.0,0
330,4.0,5.0,160.0,274.0,Rumah,15000000000.0,0,"kode kk00006
dijual : rumah tua hitung tanah saja, yang berlokasi di jl veteran, gambir jakarta pusat dengn spesifikasi sbb:
luas tanah keseluruhan 274m2
luas bangunan : 162
jumlah kamar : 4
jml kamar mandi : 3
carport 2 mobil",Gambir,1,0,0,,1.0,0
331,3.0,3.0,120.0,133.0,lainnya,3300000000.0,1,"jl. batu ceper.  kelurahan kebon kelapa kecamatan gambir jakarta pusat
jakarta pusat
rp. 3.300.000.000
sertifikat hak milik
kamar tidur: 2
kamar mandi: 2
luas tanah: 133 m2
luas bangunan: 120 m2
berapa lantai? 1 
berapa line telepon? 1
listrik: 6600 watt",Gambir,1,0,0,,1.0,0
332,5.0,6.0,254.0,178.0,lainnya,5900000000.0,1,"shm
lt 178 m2
lb 254 m2
listrik 16.500
pam",Gambir,1,0,0,,1.0,0
333,3.0,3.0,750.0,803.0,lainnya,40000000000.0,0,"hadap barat, lokasi pinggir jalan",Gambir,1,0,0,,1.0,0
334,6.0,7.0,180.0,259.0,Rumah,7530000000.0,0,"jual cepat rumah cantik siap huni 2lantai di petojo nego sampai deal!

luas tanah: 259 m2
luas bangunan: 180 m2
lantai: 2",Gambir,1,0,0,,1.0,0
335,7.0,11.0,300.0,648.0,lainnya,18800000000.0,0,"- ada bangunan tua
- lebar muka: 30 meter
- cocok untuk private office, klinik, bank, sekolah, dll

listing code : htn-00614/kpts 101/rt",Gambir,1,0,0,,1.0,0
336,7.0,11.0,,800.0,lainnya,24000000000.0,0,jual harga tanah saja dibawah njop (>rp33juta),Gambir,1,0,0,,1.0,0
337,4.0,9.0,145.0,169.0,lainnya,7500000000.0,0,"-lokasi di belakang itc roxy
- banyak kuliner",Gambir,1,0,0,,1.0,0
338,3.0,2.0,153.0,85.0,Rumah,3500000000.0,0,"rumah 2 lansai murah dan nego tipis terletak di jatung kota pusat
luas tanah 5m x 17m = 85m2
luas bangunan 153m2
dekat monas, gambir, rs budi kemuliaan",Gambir,1,0,0,,2.0,0
339,5.0,8.0,273.0,173.0,Rumah,7000000000.0,0,"rumah muewah murah jakarta pusat gambir semi furnish strategis

dijual rumah kokoh 3 lantai di cideng barat gambir jakarta pusat 
lingkungan padat & ramai lokasi premium 
dekat perkantoran pemerintah dan pusat bisnis tanah abang",Gambir,1,0,0,,2.0,0
340,4.0,7.0,270.0,270.0,Rumah,15200000000.0,1,"milikilah rumah aman dan nyaman di kawasan ring 1 istana negara dan berada di seberang komplek paspampres !!!



rumah siap huni di petojo, gambir, jakarta pusat.

luas tanah : 12x22.5

sertifikat : sertifikat hak milik

kamar : 6 kamar tidur dan 2 kamar mandi

carport : 1 mobil

air : air pam

listrik : 3500 dan 2200 watt

jalan depan rumah lega 2 mobil


harga rumah :15.2 milyar

(nego sampai deal)

alasan kenapa anda harus membeli rumah ini :


1. garansi tidak pernah banjir

2. dekat kompleks paspampres ri

3. masuk kawasan ring 1 istana negara

4. jalan bisa dilalui truk engkel

5. dekat dengan pusat kuliner, minimarket, dan akses kawasan rumah

bisa dilalui ojek daring dan angkutan kota (angkot),

6. akses ke pusat bisnis dan perbelanjaan radius 2-3.5 km :

6 menit ke pasar tanah abang

8 menit ke plaza indonesia

10 menit ke sarinah

11 menit ke mall taman anggrek

11 menit ke central park

11 menit ke mall ciputra



akses ke sekolah dan universitas radius 2 km:

7 menit ke smpn 72 jakarta

7 menit ke sekolah ketapang jakarta

8 menit ke smak 2 bpk penabur pintu air

8 menit ke universitas trisakti

9 menit ke universitas tarumanagara

11 menit ke universitas kristen krida wacana



akses ke rumah sakit radius 1 km :

4 menit ke rs tarakan

11 menit ke rs abdi waluyo, menteng

13 menit ke rspad gatot subroto



akses ke kawasan pemerintahan :

4 menit ke kawasan mahkamah konstitusi republik indonesia

4 menit ke kementrian perhubungan republik indonesia

4 menit ke kementrian komunikasi dan informasi republik indonesia

6 menit ke kementrian pertahanan republik indonesia

6 menit ke bank indonesia

6 menit ke kementrian koordinator bidang politik, hukum, dan keamanan republik indonesia

7 menit ke museum nasional

9 menit ke kementrian perdagangan republik indonesia



musibah banjir rob 5 juni 2020 dan penurunan tanah di pesisir utara jakarta bakal membuat harga tanah di jakarta pusat (yg tidak pernah banjir) menjadi naik drastis.



memiliki rumah/tanah di jakarta pusat dan tidak pernah banjir akan menjadi investasi yg sangat menguntungkan bagi anda.


hubungi : efendi tobing",Gambir,1,0,1,,2.0,0
341,9.0,7.0,235.0,711.0,Rumah,11000000000.0,0,"dijual rumah mewah 4 lantai siap huni hadap selatan di jalan kebun jahe jakarta pusat dengan lebar bangunan 20 x15 meter. lantai atas ada ruang serba guna lokasi dekat ke kota, tanah abang, roxy dan tomang.
ju-jl",Gambir,1,0,0,,4.0,0
344,18.0,17.0,136.0,80.0,Rumah,8800000000.0,0,"rumah kost 2 lt di pecenongan 
lt : 80 m2
lb: 136 m2
kt : 16 + 1
km: 16 +2",Gambir,1,0,0,,4.0,0
345,4.0,6.0,450.0,450.0,Rumah,14500000000.0,1,"milikilah rumah aman dan nyaman di kawasan ring 1 istana negara dan berada di seberang komplek paspampres !!!



rumah siap huni di petojo, gambir, jakarta pusat.

luas tanah : 450 m2 (kalau mau beli sebagian boleh, sebagiannya 285 m2, 14x20. posisi lahan 285 m2 masih dikontrakkan, tapai tidak masalah kalau laku terjual)

lantai : 2 lantai

sertifikat : sertifikat hak milik ( ada 2 sertifikat)

hadap : utara

kamar : 7 kamar tidur dan 3 kamar mandi

carport : 1 mobil

air : air pam

listrik : 3500 watt

jalan depan rumah lega 2 mobil


harga rumah :14.5 milyar

(nego sampai deal)

alasan kenapa anda harus membeli rumah ini :


1. garansi tidak pernah banjir

2. dekat kompleks paspampres ri

3. masuk kawasan ring 1 istana negara

4. jalan bisa dilalui truk engkel

5. dekat dengan pusat kuliner, minimarket, dan akses kawasan rumah

bisa dilalui ojek daring dan angkutan kota (angkot),

6. akses ke pusat bisnis dan perbelanjaan radius 2-3.5 km :

6 menit ke pasar tanah abang

8 menit ke plaza indonesia

10 menit ke sarinah

11 menit ke mall taman anggrek

11 menit ke central park

11 menit ke mall ciputra



akses ke sekolah dan universitas radius 2 km:

7 menit ke smpn 72 jakarta

7 menit ke sekolah ketapang jakarta

8 menit ke smak 2 bpk penabur pintu air

8 menit ke universitas trisakti

9 menit ke universitas tarumanagara

11 menit ke universitas kristen krida wacana



akses ke rumah sakit radius 1 km :

4 menit ke rs tarakan

11 menit ke rs abdi waluyo, menteng

13 menit ke rspad gatot subroto



akses ke kawasan pemerintahan :

4 menit ke kawasan mahkamah konstitusi republik indonesia

4 menit ke kementrian perhubungan republik indonesia

4 menit ke kementrian komunikasi dan informasi republik indonesia

6 menit ke kementrian pertahanan republik indonesia

6 menit ke bank indonesia

6 menit ke kementrian koordinator bidang politik, hukum, dan keamanan republik indonesia

7 menit ke museum nasional

9 menit ke kementrian perdagangan republik indonesia







musibah banjir rob 5 juni 2020 dan penurunan tanah di pesisir utara jakarta bakal membuat harga tanah di jakarta pusat (yg tidak pernah banjir) menjadi naik drastis.



memiliki rumah/tanah di jakarta pusat dan tidak pernah banjir akan menjadi investasi yg sangat menguntungkan bagi anda.


hubungi : efendi tobing (wa : /call :

info lengkap: https://rumahdijual.com/jakarta-pusat/9193101-rumah-mewah-dalam-ring-1-istana-negara-depan-paspampres.html
follow us: @rumahdijual on twitter - rumahdijual.com on facebook",Gambir,1,0,1,,4.0,0
347,4.0,4.0,446.0,280.0,Rumah,18500000000.0,1,"dijual rumah tua jln kesehatan raya
luas 446 m2.
16.5x17m
liatrik 33000
shm
rp 18.5 m nego",Gambir,1,0,0,,4.0,0
348,6.0,5.0,141.0,51.0,lainnya,4500000000.0,1,"id 251120.16
hgb
lt 51
lb 141
4kamar tidur",Gambir,1,0,0,,4.0,0
349,4.0,3.0,61.0,65.0,lainnya,600000000.0,0,"green serpong ciater
dipasarkan cluster 2 lantai termurah di kawasan bsd city,dengan konsep modern asri & elegan

lokasi super strategis di bsd tangerang selatan 
5 menit ke pintu tol bsd",Gambir,1,0,0,,4.0,0
350,5.0,8.0,211.0,407.0,Rumah,11500000000.0,0,"dijual rumah siap huni daerah jakarta pusat
lokasi tenga kota
bebas banjir
lokasi sangat strategis",Gambir,1,0,0,,4.0,0
351,5.0,9.0,550.0,662.0,Rumah,20000000000.0,0,"dijual rumah nyaman 1.5 lantai hadap barat tanah yang luas berada di jalan raya belawan jakarta pusat lokasi dekat ke tanah abang. gajah mada dan roxy.
ju-jl",Gambir,1,0,0,,1.0,0
352,3.0,7.0,120.0,150.0,lainnya,2300000000.0,0,"dijual cepat, bangunan relatif baru, hadap utara. nego sampai jadi. mohon sebutkan ga20054-cs saat menghubungi kami.",Gambir,1,0,0,,1.0,0
353,5.0,5.0,347.0,387.0,Rumah,7499000000.0,0,"dijual rumah tua
petojo selatan
jakarta pusat

lt  387 m ²",Gambir,1,0,0,,1.0,0
354,4.0,8.0,171.0,253.0,lainnya,5500000000.0,1,"dijual tanah dan bangunan di jakarta pusat (ring 2)
- lokasi sangat strategis, cocok untuk perkantoran, usaha kuliner.

luas tanah+bangunan

253m2.

sertifikat hgb, pbb 2017.

lokasi :
dekat dengan gedung kementerian kelautan dan perikanan dan sman 4, jakarta pusat dan puspom.
- 3 menit ke stasiun gambir (jalan kaki)
- 5 menit ke monas (jalan kaki)
- 10 menit ke istana merdeka.",Gambir,1,0,0,,1.0,0
355,11.0,15.0,300.0,168.0,Rumah,4000000000.0,1,"dijual rumah di jalan batu ceper, gambir, jakarta pusat
lt = 168m2
lb = 300m2
shm
kt = 14
km = 10
lantai = 2
jalan depan rumah = 1 mobil
dimensi lebar 8m x 21m panjang
cocok utk kos2an atau mess
harga jual 4m nego",Gambir,1,0,0,,2.0,0
356,7.0,24.0,200.0,104.0,Rumah,8800000000.0,0,"rumah kost 2 lt di pecenongan 
lt : 104 m2
lb: 200 m2
kt : 23 + 1
km: 6",Gambir,1,0,0,,2.0,0
